skip
-0.21298790235756748, 0.600524539374615, -0.7704251638366065, 0.8514941349806994, 0.21318852952206402, -0.7538421064086728, 0.35598363462645966, -0.3462777319057442
-0.9705073436589255, 0.21147003477608095, -0.03851362991423768, 0.4397151431805624, 0.27922879835048897, -0.28672515199800874, 0.9334697576499934, -0.1457951365461907
-0.31657343879183153, 0.8567840081895043, -0.04535275316605858, 0.7985162778684497, 0.6625252214461974, -0.5225052078132219, 0.9444010360938905, -0.48318999074476765
-0.2999642003720123, 0.47177411391429913, -0.07637835767840184, 0.35056281924018584, 0.876830310904164, -0.49131370114583206, 0.18123036667433023, -0.6586246440542339
-0.4400608793222872, 0.41701983600987, -0.7357214462218058, 0.03985815304651752, 0.7045645105813944, -0.8019064589815452, 0.8614838177883738, -0.4409042549953206
-0.004270892204504939, 0.6771615252792442, -0.6443613138385464, 0.9048824686362507, 0.2650200319587377, -0.9685914467034391, 0.5901156873968003, -0.5589486464416004
-0.55728317461028, 0.21573816658101097, -0.8676038352450917, 0.2513259309341366, 0.22321499757813468, -0.509667410887559, 0.11996057334920596, -0.5143371773814974
-0.9282173269089304, 0.7243906467941029, -0.6357329345763674, 0.06128842180960803, 0.3901167897109864, -0.08611339270465268, 0.8622625047789251, -0.2618545381779632
-0.9339033429338972, 0.36655126091179036, -0.45848075818741574, 0.5065066717337804, 0.12478402441728575, -0.9475849991075301, 0.5630968437215549, -0.6376652194226015
-0.6568035641073185, 0.8143774521001966, -0.7101296999080957, 0.835017046712878, 0.8218363470702191, -0.1328835499014761, 0.7626409462062478, -0.11124192210057726
-0.75884772954486, 0.723703664585756, -0.598866543884049, 0.0043626625069292935, 0.5539127461264662, -0.9922267969286196, 0.6206693568427675, -0.14836479109599376
-0.30873803359119356, 0.052365815218732736, -0.4220221182420886, 0.922029315983978, 0.15799600097482747, -0.739554447230595, 0.43100393966213724, -0.8231605780111301
-0.4616205812301558, 0.8103209793663122, -0.0806017346990785, 0.8101367820574084, 0.0872898719488816, -0.5261377995397387, 0.7980160773616894, -0.7516138398390986
-0.3019842743209744, 0.8028324697701699, -0.45230514172335856, 0.8883118484217846, 0.10143334443468055, -0.06330018235687396, 0.08516742465726912, -0.6768298345958955
-0.13426367111310633, 0.14894556520345492, -0.7796479507300788, 0.525011803863031, 0.942935415204246, -0.047380850844130906, 0.33004250874278507, -0.3361432602897805
-0.17313227155912414, 0.6925728808063804, -0.02224213124398078, 0.32960336348954633, 0.3648816168259863, -0.787105163410815, 0.4494386062708706, -0.03600773945473901
-0.7833710503194062, 0.07770177385482091, -0.8926605685611883, 0.4842921973503128, 0.8909254844210677, -0.4746989943761377, 0.278745519998716, -0.3344941712192312
-0.8520453528255898, 0.42011972718935, -0.6209679540886003, 0.4412834686758479, 0.2646469433742039, -0.5367885882510788, 0.007299662233742454, -0.7872417976133437
-0.017007764397659275, 0.7602194880310547, -0.5115312514171624, 0.42126963267794026, 0.6950357715670166, -0.5996010228791732, 0.7622776778129775, -0.9876779785253414
-0.6471874981176295, 0.9994300970353618, -0.38448589721209037, 0.5954980122775622, 0.9065562644019816, -0.7109591663733352, 0.8123199318573591, -0.3801527069615136
-0.9797289912063757, 0.04781247830870661, -0.948192308020733, 0.39751626504744286, 0.7036855856087221, -0.9933940982098167, 0.2458582921641027, -0.07901123503012264
-0.10589028484481744, 0.7734212548460225, -0.9278793221209618, 0.6068266736702301, 0.8768941993747345, -0.02038485071410101, 0.8037422954212098, -0.0368957476651548
-0.7910450688428279, 0.09007244178363394, -0.27297657317470403, 0.5947048388487883, 0.816038677760239, -0.007177204632663803, 0.24434363863864583, -0.11379283763762249
-0.4868577470004468, 0.6655577921374907, -0.9280130789600861, 0.35997437765624596, 0.4013197900660277, -0.33521224826592755, 0.36944429778743904, -0.941550154629
-0.7533361125219027, 0.178110343987248, -0.6398873050910008, 0.531718588980003, 0.599478744796105, -0.5680202443366255, 0.9628391890363781, -0.795799451794313
-0.9995836445579097, 0.1839650973867366, -0.7424609215558097, 0.2391262763623342, 0.22601825247372598, -0.2833947593758632, 0.15825058995522623, -0.86343805033954
-0.886610944823813, 0.043566192178356666, -0.40413949395883586, 0.43278579267036266, 0.22031688319116072, -0.08068556479768618, 0.013235842725458413, -0.22449513452034642
-0.6877602926091647, 0.4504740202039246, -0.27053523342048513, 0.9529393623439713, 0.17662089567737926, -0.9326674388132722, 0.8087025991317052, -0.675922505159146
-0.6125970662247889, 0.8932226280868268, -0.6239073135693303, 0.2785399919656928, 0.14015727388463795, -0.7157423120518055, 0.2675180131885836, -0.16408005839984707
-0.7297083378938075, 0.7537347504473267, -0.1430624577497689, 0.1638414472671872, 0.4659340895300367, -0.11150066232034872, 0.8145609492014081, -0.3138090562067898
-0.5717565497169704, 0.8044081478901184, -0.23594444985048346, 0.6110870233606789, 0.641571996896433, -0.9588059843857663, 0.5941699536574123, -0.24577099906766486
-0.4399833860616046, 0.007029487401983836, -0.16862182967829842, 0.051697427351422576, 0.9114670650641901, -0.24952604038768955, 0.6936280978059027, -0.0905983067200632
-0.5212555847502695, 0.190978618994743, -0.04089705104807262, 0.2795905061758397, 0.9496591022339347, -0.8512882203349614, 0.6159908387242369, -0.8624303776038221
-0.33340298480615504, 0.25863147746369475, -0.15014680307261785, 0.7475061846863298, 0.656905617465297, -0.3277991874363686, 0.07026884543689649, -0.1932182091336646
-0.40860539040812327, 0.6886209555532068, -0.26775074343846383, 0.5636849403240132, 0.6569249964139768, -0.8215347988814781, 0.988698772097641, -0.20784700405364487
-0.14621910716191344, 0.6366974813690581, -0.40225923778446315, 0.5823551105559139, 0.018410168226026036, -0.10030982960830881, 0.3128854245726741, -0.9386681139027728
-0.18105562609929804, 0.8312793371562534, -0.21112483443045538, 0.6599296225719249, 0.11270554682748968, -0.8795650900170953, 0.7005311364061056, -0.2598886209711805
-0.8891867836737922, 0.34094181423725356, -0.9522217760250177, 0.865885713001902, 0.8902468220689249, -0.9000674642173099, 0.9779103720392021, -0.16164213085053902
-0.21409613744864608, 0.31946817271152295, -0.6067195234335809, 0.4197993841476635, 0.4143778034055733, -0.7532662282205486, 0.5986398214492981, -0.07395016663859266
-0.86062996546296, 0.9632848355392525, -0.7307282746338707, 0.37304151498624405, 0.26133776825564936, -0.3354348370543154, 0.3031788161378559, -0.9369761551730623
-0.5838607994881039, 0.645687831566903, -0.2080946251814907, 0.5924606267520915, 0.24073444010273237, -0.05246794735872973, 0.16766335977611713, -0.6277389006294225
-0.03258477564367712, 0.4623390197988997, -0.10245896550121425, 0.6061782771745471, 0.08204104311171356, -0.1385361395777952, 0.26930337054307874, -0.4853013514608566
-0.4230039948995059, 0.2585522366338474, -0.6603866228561117, 0.7600914655372042, 0.7409791360519277, -0.6970828713805571, 0.1511493390551284, -0.5816030050414799
-0.5445664405278308, 0.6934500584423703, -0.35428831981840825, 0.3782228178928855, 0.8122333976458224, -0.42631542512869813, 0.09069978744302087, -0.5063056499411794
-0.9153550266360919, 0.9362325561965804, -0.19563651466376586, 0.8518313777847607, 0.12036409525526814, -0.4382939189355419, 0.5414706643329338, -0.9252902095283483
-0.9922599916438719, 0.5948107412281509, -0.2608858154635286, 0.7468592155370384, 0.5730311117806092, -0.870339973597288, 0.26946966006238404, -0.664125801506999
-0.814634557389435, 0.16456662657886856, -0.8273267948978988, 0.36451356006271096, 0.16731742487371037, -0.9023971315184978, 0.07324009224663175, -0.6973790457741551
-0.6043767370275708, 0.6248036584103346, -0.4310602181728793, 0.7387442950004348, 0.6385361363083786, -0.2953268784673958, 0.7098197883807797, -0.5991475305605223
-0.959813997882376, 0.8774185442639775, -0.09968463667732541, 0.5739317414253267, 0.7514475791470614, -0.023228610126862503, 0.1009074014073521, -0.38228498363688523
-0.7086771208876602, 0.8199577148858356, -0.6526980470415236, 0.5546868879762479, 0.5380686134893718, -0.023938613531262698, 0.4795446901268219, -0.7306166530013983
-0.0023582035202019958, 0.19362972760941122, -0.32067558518228234, 0.2419502534139779, 0.08328869721466003, -0.5832270567732032, 0.6538307230311394, -0.6639011046469795
-0.30470370030381977, 0.9363763609014305, -0.12122618853345402, 0.4726410821777671, 0.30203928275157266, -0.6143626478608932, 0.39989363224209507, -0.4999501871179842
-0.432859610036991, 0.15976224180073528, -0.9347180884169073, 0.9488510632564785, 0.47430378875573975, -0.7918949528559407, 0.4378541625741901, -0.9907800447620022
-0.9734556078380041, 0.17326252511517704, -0.10056284370012125, 0.30883563256464464, 0.5632509891247633, -0.009703778096996407, 0.23588208385621634, -0.08291134831558777
-0.6228062774736175, 0.2287550324428872, -0.7930474202300887, 0.20981968904369597, 0.05300949316431569, -0.013340013393910222, 0.7388459002191264, -0.7635028161932145
